Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Avg_Mileage_Per_Year,New_Column
3431,Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,Third,21.27,1396.0,88.76,5.0,4.11,1,0,0,0,1,11,1.9336363636363636,64.08345752608048
3432,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2015,32200,Second,18.16,1196.0,86.8,5.0,4.25,0,0,1,0,1,9,2.017777777777778,15.98014888337469
3433,Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,2004,129000,First,10.5,2835.0,107.2,6.0,3.45,1,0,0,0,1,20,0.525,64.37125748502994
3434,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,40000,First,17.11,1968.0,174.33,5.0,22.5,1,0,0,1,0,10,1.7109999999999999,19.860973187686195
3435,Toyota Innova 2.0 E,Delhi,2006,150000,First,12.4,1998.0,107.35215130674001,8.0,4.5,0,0,1,0,1,18,0.6888888888888889,74.77567298105683
3436,Chevrolet Aveo U-VA 1.2 LS,Jaipur,2007,140000,First,15.26,1150.0,74.9,5.0,0.9,0,0,1,0,1,17,0.8976470588235294,69.75585450921774
3437,Hyundai Getz GLS,Hyderabad,2006,63181,First,15.3,1341.0,107.35215130674001,5.0,1.85,0,0,1,0,1,18,0.8500000000000001,31.496011964107677
3438,Honda Amaze S i-Dtech,Kolkata,2013,39575,First,25.8,1498.0,98.6,5.0,3.25,1,0,0,0,1,11,2.3454545454545457,19.659711872826627
3440,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2014,70374,First,22.7,1498.0,89.84,5.0,7.34,1,0,0,0,1,10,2.27,34.94240317775571
3441,Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,First,20.14,1498.0,88.5,5.0,4.25,1,0,0,0,1,9,2.2377777777777776,13.030272952853599
3442,Hyundai Elite i20 Petrol Sportz,Delhi,2016,13460,First,18.6,1197.0,81.86,5.0,6.45,0,0,1,0,1,8,2.325,6.676587301587301
3443,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2011,122000,Second,12.8,2494.0,107.35215130674001,8.0,10.75,1,0,0,0,1,13,0.9846153846153847,60.66633515663849
3444,Mercedes-Benz M-Class ML 250 CDI,Kolkata,2015,58589,First,15.26,2143.0,203.2,5.0,27.75,1,0,0,1,0,9,1.6955555555555555,29.076426799007443
3445,Maruti Wagon R LX BSIII,Jaipur,2005,115000,Second,17.3,1061.0,107.35215130674001,5.0,0.99,0,0,1,0,1,19,0.9105263157894737,57.35660847880299
3446,Ford Endeavour 2.2 Trend AT 4X2,Pune,2016,75000,First,12.62,2198.0,107.35215130674001,7.0,24.0,1,0,0,1,0,8,1.5775,37.20238095238095
3447,Hyundai Elite i20 Petrol Sportz,Jaipur,2016,30292,First,18.6,1197.0,81.86,5.0,6.1,0,0,1,0,1,8,2.325,15.02579365079365
3448,Honda WRV i-VTEC VX,Ahmedabad,2017,32248,First,17.5,1199.0,88.7,5.0,8.25,0,0,1,0,1,7,2.5,15.988101140307387
3449,Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,74000,First,16.47,1198.0,73.9,5.0,4.65,0,0,1,0,1,11,1.497272727272727,36.76105315449578
3450,Honda CR-V 2.0L 2WD MT,Mumbai,2014,56100,First,13.7,1997.0,153.86,5.0,9.75,0,0,1,0,1,10,1.3699999999999999,27.85501489572989
3451,Hyundai Grand i10 1.2 Kappa Asta,Bangalore,2014,61325,First,18.9,1197.0,81.86,5.0,4.4,0,0,1,0,1,10,1.89,30.4493545183714
3452,Maruti Swift Dzire VXI,Kolkata,2014,33000,First,19.1,1197.0,85.8,5.0,3.99,0,0,1,0,1,10,1.9100000000000001,16.385302879841113
3453,BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,First,16.2,2993.0,107.35215130674001,5.0,45.73,1,0,0,1,0,8,2.025,8.973214285714286
3454,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,71390,First,22.7,1498.0,89.84,5.0,5.27,1,0,0,0,1,10,2.27,35.44687189672294
3456,Honda City i DTec V,Ahmedabad,2016,67000,First,26.0,1498.0,98.6,5.0,7.25,1,0,0,0,1,8,3.25,33.23412698412698
3457,Tata Indigo LS,Chennai,2008,99000,Second,17.0,1405.0,107.35215130674001,5.0,1.6,1,0,0,0,1,16,1.0625,49.30278884462152
3458,Renault Duster 110PS Diesel RxL,Pune,2014,142000,Second,19.01,1461.0,108.45,5.0,6.0,1,0,0,0,1,10,1.9010000000000002,70.506454816286
3459,Hyundai i10 Sportz,Chennai,2010,26966,First,20.36,1197.0,78.9,5.0,3.0,0,0,1,0,1,14,1.4542857142857142,13.41592039800995
3460,Honda Jazz 1.2 SV i VTEC,Mumbai,2015,27628,First,18.7,1199.0,88.7,5.0,4.95,0,0,1,0,1,9,2.0777777777777775,13.711166253101737
3461,Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,First,23.65,1248.0,88.5,5.0,8.99,1,0,0,0,1,8,2.95625,40.92113095238095
3462,Honda Accord VTi-L MT,Mumbai,2007,86000,Third,11.9,2354.0,107.35215130674001,5.0,1.85,0,0,1,0,1,17,0.7000000000000001,42.85002491280518
3463,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,26981,First,16.47,1198.0,73.9,5.0,6.16,0,0,1,0,1,8,2.05875,13.38343253968254
3464,Maruti Ritz VDi,Hyderabad,2010,110471,First,21.1,1248.0,73.9,5.0,3.5,1,0,0,0,1,14,1.5071428571428573,54.960696517412934
3465,Honda Amaze S Petrol,Jaipur,2014,69000,First,19.5,1199.0,88.76,5.0,4.5,0,0,1,0,1,10,1.95,34.26017874875869
3466,Hyundai i20 1.2 Asta Option,Hyderabad,2017,12000,First,18.6,1197.0,81.83,5.0,7.75,0,0,1,0,1,7,2.6571428571428575,5.949429846306396
3467,Renault Duster 85PS Diesel RxL,Hyderabad,2014,77500,First,20.45,1461.0,83.8,5.0,6.6,1,0,0,0,1,10,2.045,38.48063555114201
3468,Hyundai Grand i10 Magna,Kochi,2014,48031,First,18.9,1197.0,107.35215130674001,5.0,4.98,0,0,1,0,1,10,1.89,23.848560079443892
3469,BMW 3 Series 320d Highline,Chennai,2008,170000,Third,16.07,1995.0,107.35215130674001,5.0,9.75,1,0,0,1,0,16,1.004375,84.66135458167331
3470,Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,First,22.7,1498.0,89.84,5.0,5.55,1,0,0,0,1,10,2.27,34.540714995034755
3471,Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,First,21.5,1498.0,108.5,5.0,10.3,1,0,0,1,0,8,2.6875,22.56547619047619
3472,Honda Accord 2.4 AT,Chennai,2011,85000,Second,11.7,2354.0,177.6,5.0,7.5,0,0,1,1,0,13,0.8999999999999999,42.26752859273993
3473,Chevrolet Aveo 1.4,Hyderabad,2008,55902,First,14.49,1399.0,92.7,5.0,1.8,0,0,1,0,1,16,0.905625,27.839641434262948
3474,Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,2017,18500,First,16.2,1199.0,107.35215130674001,5.0,6.25,0,0,1,0,1,7,2.314285714285714,9.17203767972236
3475,Mahindra Xylo D4 BS III,Hyderabad,2015,129750,Second,14.95,2489.0,93.7,7.0,6.8,1,0,0,0,1,9,1.661111111111111,64.39205955334988
3476,Hyundai i10 Magna AT,Hyderabad,2009,50902,First,19.2,1197.0,107.35215130674001,5.0,3.0,0,0,1,1,0,15,1.28,25.336983573917372
3477,Mahindra XUV500 W8 4WD,Coimbatore,2015,84725,First,15.1,2179.0,107.35215130674001,7.0,11.6,1,0,0,0,1,9,1.6777777777777778,42.04714640198511
3478,Hyundai Elantra CRDi SX,Mumbai,2013,40000,Second,22.7,1582.0,126.24,5.0,6.95,1,0,0,0,1,11,2.0636363636363635,19.87083954297069
3479,Volkswagen Passat 1.8 TSI MT,Mumbai,2010,60000,Third,14.3,1798.0,107.35215130674001,5.0,3.5,0,0,1,0,1,14,1.0214285714285716,29.850746268656717
3480,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2014,33496,First,18.9,1197.0,81.86,5.0,5.5,0,0,1,0,1,10,1.89,16.63157894736842
3481,Hyundai i20 Asta Option 1.2,Mumbai,2015,25000,First,18.6,1197.0,81.83,5.0,5.65,0,0,1,0,1,9,2.066666666666667,12.40694789081886
3482,Chevrolet Enjoy TCDi LS 8 Seater,Ahmedabad,2013,71000,First,18.2,1248.0,73.8,8.0,3.25,1,0,0,0,1,11,1.6545454545454545,35.270740188772976
3483,Skoda Rapid 1.6 MPI AT Ambition Plus Alloy,Coimbatore,2015,20826,First,14.3,1598.0,103.6,5.0,7.72,0,0,1,1,0,9,1.588888888888889,10.335483870967742
3484,Hyundai Creta 1.6 CRDi SX,Pune,2016,42244,First,19.67,1582.0,126.2,5.0,12.0,1,0,0,0,1,8,2.45875,20.95436507936508
3485,Chevrolet Beat Diesel PS,Jaipur,2013,98598,First,25.44,936.0,57.6,5.0,1.55,1,0,0,0,1,11,2.312727272727273,48.9806259314456
3486,Toyota Fortuner 3.0 Diesel,Delhi,2011,62100,First,11.5,2982.0,107.35215130674001,7.0,10.75,1,0,0,0,1,13,0.8846153846153846,30.880159124813524
3487,Hyundai i20 Sportz Option 1.2,Coimbatore,2016,44238,First,18.6,1197.0,81.83,5.0,6.72,0,0,1,0,1,8,2.325,21.94345238095238
3488,Audi Q7 3.0 TDI quattro,Coimbatore,2012,91743,First,12.07,2967.0,241.4,7.0,28.55,1,0,0,1,0,12,1.0058333333333334,45.5979125248509
3489,Porsche Panamera Diesel,Bangalore,2013,19828,Second,17.85,2967.0,107.35215130674001,4.0,75.0,1,0,0,1,0,11,1.6227272727272728,9.84997516145057
3490,Honda City i VTEC VX,Hyderabad,2016,36891,First,17.8,1497.0,117.3,5.0,10.49,0,0,1,0,1,8,2.225,18.299107142857142
3491,Mahindra Quanto C4,Hyderabad,2012,90049,First,17.21,1493.0,107.35215130674001,7.0,3.8,1,0,0,0,1,12,1.4341666666666668,44.75596421471173
3492,Audi A4 2.0 TDI Multitronic,Ahmedabad,2012,74002,First,16.55,1968.0,107.35215130674001,5.0,18.5,1,0,0,1,0,12,1.3791666666666667,36.78031809145129
3493,Hyundai Sonata Transform 2.4 GDi AT,Kolkata,2013,41000,First,12.37,2359.0,198.25,5.0,6.0,0,0,1,1,0,11,1.1245454545454545,20.36761053154496
3494,Hyundai Verna 1.6 SX,Hyderabad,2012,83678,First,22.32,1582.0,126.32,5.0,5.5,1,0,0,0,1,12,1.86,41.589463220675945
3495,Maruti Wagon R LXI BS IV,Pune,2010,91000,First,18.9,998.0,67.1,5.0,2.3,0,0,1,0,1,14,1.3499999999999999,45.27363184079602
3496,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,First,24.52,1248.0,88.5,7.0,8.7,1,0,0,0,1,8,3.065,24.8015873015873
3497,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,First,24.4,1120.0,71.01,5.0,4.95,1,0,0,0,1,9,2.711111111111111,28.78411910669975
3498,Maruti Swift VDI,Jaipur,2012,80000,First,22.9,1248.0,107.35215130674001,5.0,4.25,1,0,0,0,1,12,1.9083333333333332,39.761431411530815
3499,Mahindra XUV500 W6 2WD,Kochi,2017,41290,Second,16.0,2179.0,107.35215130674001,7.0,10.94,1,0,0,0,1,7,2.2857142857142856,20.470996529499256
3500,BMW 5 Series 520d Luxury Line,Delhi,2013,65000,First,22.48,1995.0,107.35215130674001,5.0,21.26,1,0,0,1,0,11,2.0436363636363635,32.290114257327375
3501,Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,Second,14.28,1798.0,138.03,5.0,11.5,0,0,1,0,1,8,1.785,8.17013888888889
3502,Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,Second,22.54,1396.0,88.73,5.0,6.0,1,0,0,0,1,9,2.5044444444444443,26.967245657568238
3503,Mahindra KUV 100 mFALCON G80 K2,Hyderabad,2016,24025,First,18.15,1198.0,107.35215130674001,6.0,4.1,0,0,1,0,1,8,2.26875,11.917162698412698
3504,Maruti Alto 800 2016-2019 LXI,Kolkata,2013,24027,First,24.7,796.0,47.3,5.0,2.01,0,0,1,0,1,11,2.2454545454545456,11.935916542473919
3505,Fiat Punto EVO 1.2 Emotion,Hyderabad,2010,59270,First,15.7,1172.0,107.35215130674001,5.0,2.6,0,0,1,0,1,14,1.1214285714285714,29.487562189054728
3506,Maruti Wagon R VXI BS IV,Kolkata,2012,40000,First,18.9,998.0,67.1,5.0,2.35,0,0,1,0,1,12,1.575,19.880715705765407
3507,Mitsubishi Pajero 4X4 LHD,Bangalore,2012,155566,Second,9.5,2835.0,118.6,6.0,9.15,1,0,0,0,1,12,0.7916666666666666,77.31908548707753
3508,Honda Brio EX MT,Chennai,2013,42320,First,19.4,1198.0,86.8,5.0,2.9,0,0,1,0,1,11,1.7636363636363634,21.02334823646299
3509,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,Second,22.54,1396.0,88.73,5.0,9.18,1,0,0,0,1,7,3.2199999999999998,11.974714923153197
3510,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,27000,First,13.0,1591.0,121.3,5.0,11.45,0,0,1,1,0,8,1.625,13.392857142857142
3512,Honda Amaze S i-VTEC,Kochi,2017,61795,First,17.8,1198.0,86.7,5.0,5.53,0,0,1,0,1,7,2.542857142857143,30.63708477937531
3513,Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,2016,13500,First,18.15,1198.0,107.35215130674001,6.0,3.75,0,0,1,0,1,8,2.26875,6.696428571428571
3514,Honda City i-VTEC CVT VX,Pune,2018,4500,First,18.0,1497.0,117.3,5.0,12.5,0,0,1,1,0,6,3.0,2.2299306243805748
3515,Mahindra XUV500 AT W10 FWD,Mumbai,2017,23000,First,16.0,2179.0,107.35215130674001,7.0,15.5,1,0,0,1,0,7,2.2857142857142856,11.403073872087258
3517,Mercedes-Benz New C-Class 220 CDI AT,Mumbai,2013,80578,Second,14.84,2143.0,107.35215130674001,5.0,14.5,1,0,0,1,0,11,1.3490909090909091,40.02881271733731
3518,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,42646,First,19.6,1461.0,108.45,5.0,12.46,1,0,0,1,0,7,2.8000000000000003,21.143282102131877
3519,Volkswagen Polo 1.2 MPI Comfortline,Bangalore,2014,30000,Second,16.47,1198.0,107.35215130674001,5.0,5.25,0,0,1,0,1,10,1.6469999999999998,14.895729890764647
3520,BMW 5 Series 520d Sedan,Delhi,2012,90000,First,18.48,1631.552572706935,107.35215130674001,5.0,14.5,1,0,0,1,0,12,1.54,44.731610337972164
3521,Mercedes-Benz S Class 2005 2013 S 350 CDI,Bangalore,2009,98000,Second,13.5,2987.0,107.35215130674001,5.0,25.0,1,0,0,1,0,15,0.9,48.78048780487805
3522,Hyundai Santro GLS II - Euro II,Kochi,2012,66400,First,0.0,1631.552572706935,107.35215130674001,5.0,2.66,0,0,1,0,1,12,0.0,33.00198807157058
3523,Jaguar XJ 3.0L Premium Luxury,Hyderabad,2012,50000,First,12.9,2993.0,271.23,4.0,45.0,1,0,0,1,0,12,1.075,24.85089463220676
3524,Maruti Swift VDI,Jaipur,2015,63310,First,28.4,1248.0,107.35215130674001,5.0,5.1,1,0,0,0,1,9,3.1555555555555554,31.419354838709676
3525,Honda Amaze S i-Dtech,Delhi,2014,66000,First,25.8,1498.0,98.6,5.0,3.5,1,0,0,0,1,10,2.58,32.770605759682226
3526,BMW 3 Series 320d Highline,Ahmedabad,2011,74000,Second,16.07,1995.0,107.35215130674001,5.0,12.5,1,0,0,1,0,13,1.2361538461538462,36.79761312779711
3527,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,First,23.5,1396.0,88.7,5.0,5.55,1,0,0,0,1,12,1.9583333333333333,46.22266401590457
3528,Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,First,11.5,2982.0,107.35215130674001,7.0,19.48,1,0,0,1,0,9,1.2777777777777777,34.7394540942928
3529,Maruti Swift VXI,Ahmedabad,2012,48772,First,18.6,1197.0,85.8,5.0,3.91,0,0,1,0,1,12,1.55,24.24055666003976
3530,Chevrolet Beat LS,Chennai,2010,66000,First,18.6,1199.0,79.4,5.0,2.19,0,0,1,0,1,14,1.3285714285714287,32.83582089552239
3531,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,First,18.9,1197.0,107.35215130674001,5.0,6.89,0,0,1,1,0,7,2.6999999999999997,13.592959841348538
3532,Ford Figo Petrol ZXI,Coimbatore,2011,51593,Second,15.6,1196.0,107.35215130674001,5.0,3.47,0,0,1,0,1,13,1.2,25.655395325708604
3534,Maruti Swift VXI BSIII,Pune,2010,75000,First,16.1,1298.0,88.2,5.0,2.85,0,0,1,0,1,14,1.1500000000000001,37.3134328358209
3535,Audi A4 35 TDI Premium,Coimbatore,2016,39237,First,17.11,1968.0,174.33,5.0,25.64,1,0,0,1,0,8,2.13875,19.46279761904762
3536,Honda City V MT,Kochi,2018,11966,First,16.8,1497.0,116.3,5.0,10.28,0,0,1,0,1,6,2.8000000000000003,5.929633300297324
3537,Honda Jazz V,Hyderabad,2015,37000,First,18.2,1199.0,88.7,5.0,6.3,0,0,1,0,1,9,2.022222222222222,18.36228287841191
3538,Volkswagen Polo 1.5 TDI Highline,Chennai,2014,70920,First,20.14,1498.0,88.8,5.0,4.75,1,0,0,0,1,10,2.0140000000000002,35.213505461767625
3539,Nissan Terrano XL D Option,Hyderabad,2013,65280,First,19.87,1461.0,83.14,5.0,5.8,1,0,0,0,1,11,1.8063636363636364,32.42921013412817
3540,Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,2016,62000,First,12.51,2179.0,187.7,7.0,44.5,1,0,0,1,0,8,1.56375,30.753968253968253
3541,Hyundai i20 Magna Optional 1.2,Kochi,2014,44525,First,18.5,1197.0,82.9,5.0,4.65,0,0,1,0,1,10,1.85,22.107745779543198
3542,Honda City 1.5 E MT,Jaipur,2009,86863,First,17.0,1497.0,107.35215130674001,5.0,3.6,0,0,1,0,1,15,1.1333333333333333,43.23693379790941
3543,Mahindra XUV500 W10 AWD,Hyderabad,2015,102626,First,16.0,2179.0,107.35215130674001,7.0,12.25,1,0,0,0,1,9,1.7777777777777777,50.931017369727044
3544,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,First,16.3,1956.0,107.35215130674001,5.0,20.0,1,0,0,0,1,7,2.3285714285714287,22.310361923648983
3545,Mahindra XUV500 W10 AWD,Jaipur,2017,22000,First,16.0,2179.0,107.35215130674001,7.0,16.0,1,0,0,0,1,7,2.2857142857142856,10.907288051561725
3546,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,108905,Second,11.79,2179.0,107.35215130674001,8.0,6.21,1,0,0,1,0,13,0.9069230769230768,54.1546494281452
3547,Datsun GO Plus T,Kolkata,2016,12800,First,19.44,1198.0,107.35215130674001,7.0,3.25,0,0,1,0,1,8,2.43,6.349206349206349
3548,Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,First,15.4,2179.0,107.35215130674001,7.0,9.75,1,0,0,0,1,8,1.925,15.873015873015873
3549,Honda Amaze S AT i-Vtech,Mumbai,2014,39000,First,15.5,1198.0,86.7,5.0,4.45,0,0,1,1,0,10,1.55,19.36444885799404
3550,Honda City i-DTEC ZX,Pune,2017,42000,First,25.6,1498.0,98.6,5.0,12.0,1,0,0,0,1,7,3.6571428571428575,20.823004462072383
3551,Tata Indigo GLE,Chennai,2008,73000,First,14.4,1396.0,107.35215130674001,5.0,0.8,0,0,1,0,1,16,0.9,36.354581673306775
3552,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,First,24.0,1186.0,73.97,5.0,5.95,1,0,0,0,1,6,4.0,23.785926660059467
3554,Hyundai Verna 1.4 CX VTVT,Kolkata,2014,19000,First,17.43,1396.0,105.5,5.0,5.25,0,0,1,0,1,10,1.7429999999999999,9.433962264150944
3555,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,First,13.68,2393.0,147.8,7.0,22.2,1,0,0,0,1,5,2.7359999999999998,16.64091134224864
3556,BMW X1 sDrive20d,Jaipur,2012,63000,First,17.05,1995.0,107.35215130674001,5.0,13.5,1,0,0,1,0,12,1.4208333333333334,31.312127236580515
3557,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,48000,First,16.96,1968.0,138.03,5.0,13.5,1,0,0,1,0,9,1.8844444444444446,23.82133995037221
3558,Ford Figo Diesel ZXI,Delhi,2014,66000,First,20.0,1399.0,68.05,5.0,3.47,1,0,0,0,1,10,2.0,32.770605759682226
3559,Mahindra Ssangyong Rexton RX7,Ahmedabad,2013,80000,Second,11.18,2696.0,107.35215130674001,7.0,9.5,1,0,0,1,0,11,1.0163636363636364,39.74167908594138
3560,Volkswagen Vento Petrol Highline,Chennai,2011,37000,First,15.04,1598.0,103.6,5.0,4.8,0,0,1,0,1,13,1.156923076923077,18.398806563898557
3561,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,First,15.0,1598.0,103.52,5.0,6.54,0,0,1,0,1,8,1.875,17.389880952380953
3562,Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2012,52000,First,16.47,1198.0,73.9,5.0,3.1,0,0,1,0,1,12,1.3724999999999998,25.84493041749503
3563,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,First,23.65,1248.0,88.5,5.0,7.99,1,0,0,0,1,9,2.6277777777777778,30.428287841191068
3564,Toyota Corolla Altis G,Kolkata,2009,45000,Second,14.53,1798.0,138.1,5.0,3.3,0,0,1,0,1,15,0.9686666666666667,22.399203583872573
3565,Maruti Ertiga ZDI,Bangalore,2015,74000,First,20.77,1248.0,88.8,7.0,8.75,1,0,0,0,1,9,2.307777777777778,36.72456575682382
3566,Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,First,19.2,1197.0,107.35215130674001,5.0,4.19,0,0,1,1,0,11,1.7454545454545454,44.21261798310979
3567,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,First,17.9,2143.0,107.35215130674001,5.0,30.77,1,0,0,1,0,5,3.5799999999999996,6.6438831104507186
3568,Honda City ZX VTEC,Jaipur,2006,95000,Second,16.9,1497.0,107.35215130674001,5.0,2.11,0,0,1,0,1,18,0.9388888888888888,47.357926221335994
3569,Mahindra KUV 100 G80 K8,Jaipur,2018,15900,First,18.15,1198.0,107.35215130674001,6.0,6.25,0,0,1,0,1,6,3.025,7.879088206144698
3570,Toyota Fortuner 3.0 Diesel,Delhi,2011,151000,First,11.5,2982.0,107.35215130674001,7.0,11.4,1,0,0,0,1,13,0.8846153846153846,75.08702138239681
3571,Honda City 1.5 V MT,Bangalore,2011,65000,First,17.0,1497.0,107.35215130674001,5.0,5.2,0,0,1,0,1,13,1.3076923076923077,32.322227747389356
3572,Audi A6 35 TDI Matrix,Coimbatore,2017,36824,First,18.53,1968.0,187.74,5.0,39.84,1,0,0,1,0,7,2.6471428571428572,18.256817055032226
3573,Ford Figo Diesel ZXI,Coimbatore,2013,65287,First,20.0,1399.0,68.05,5.0,4.45,1,0,0,0,1,11,1.8181818181818181,32.43268753104819
3574,Mercedes-Benz GLA Class 200 CDI,Kolkata,2014,52000,First,17.9,2143.0,107.35215130674001,5.0,19.5,1,0,0,1,0,10,1.7899999999999998,25.819265143992055
3575,Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,First,15.26,1150.0,74.9,5.0,1.75,0,0,1,0,1,17,0.8976470588235294,16.442451420029894
3576,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,First,25.83,1498.0,107.35215130674001,5.0,5.1,1,0,0,0,1,8,3.22875,35.21825396825397
3577,Hyundai Elantra CRDi SX AT,Delhi,2013,71000,First,22.7,1582.0,126.2,5.0,6.8,1,0,0,1,0,11,2.0636363636363635,35.270740188772976
3578,Maruti Baleno Zeta CVT,Kolkata,2016,20000,First,21.4,1197.0,83.1,5.0,5.74,0,0,1,1,0,8,2.675,9.920634920634921
3579,Maruti Swift LXi BSIV,Hyderabad,2010,71000,First,16.1,1197.0,107.35215130674001,5.0,3.3,0,0,1,0,1,14,1.1500000000000001,35.32338308457712
3580,Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,First,9.9,3498.0,271.72,4.0,32.0,1,0,0,1,0,14,0.7071428571428572,14.427860696517413
3581,BMW 3 Series Luxury Line,Ahmedabad,2016,27000,First,21.76,1995.0,107.35215130674001,5.0,35.0,1,0,0,1,0,8,2.72,13.392857142857142
3582,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,First,28.4,1248.0,73.75,5.0,8.9,1,0,0,1,0,7,4.057142857142857,9.419930589985126
3583,Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000,Second,17.01,1591.0,121.3,5.0,4.0,0,0,1,0,1,13,1.3084615384615386,28.84137245151666
3584,Jeep Compass 2.0 Longitude,Kochi,2018,42203,First,17.1,1956.0,107.35215130674001,5.0,19.46,1,0,0,0,1,6,2.85,20.913280475718533
3585,Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,First,11.4,1991.0,107.35215130674001,5.0,5.25,1,0,0,1,0,15,0.76,46.789447486311595
3587,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,First,21.5,1497.0,108.5,5.0,9.22,1,0,0,0,1,6,3.5833333333333335,2.4281466798810705
3588,Hyundai EON Era Plus,Jaipur,2013,70000,First,21.1,814.0,55.2,5.0,1.8,0,0,1,0,1,11,1.9181818181818182,34.77396920019871
3590,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,First,14.69,2993.0,107.35215130674001,5.0,31.75,1,0,0,1,0,9,1.6322222222222222,32.39007444168735
3591,Maruti Ertiga VDI,Delhi,2014,54569,First,20.77,1248.0,88.76,7.0,5.99,1,0,0,0,1,10,2.077,27.0948361469712
3592,Honda Amaze E i-Vtech,Kochi,2015,51361,First,18.0,1198.0,86.7,5.0,4.94,0,0,1,0,1,9,2.0,25.489330024813896
3593,Ford Fiesta 1.4 Duratec ZXI,Jaipur,2007,125000,Third,16.6,1388.0,107.35215130674001,5.0,1.5,0,0,1,0,1,17,0.9764705882352942,62.2820129546587
3594,Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000,Third,13.5,1799.0,107.35215130674001,5.0,3.25,0,0,1,0,1,16,0.84375,32.86852589641434
3596,Maruti Ertiga ZDI,Delhi,2014,22281,First,20.77,1248.0,88.8,7.0,6.5,1,0,0,0,1,10,2.077,11.063058589870904
3597,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,First,24.0,1120.0,107.35215130674001,5.0,3.71,1,0,0,0,1,11,2.1818181818181817,31.400894187779432
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,First,20.14,1197.0,81.86,5.0,5.0,0,0,1,0,1,6,3.356666666666667,15.361744301288404
3599,Hyundai i10 Era,Ahmedabad,2008,60000,First,19.81,1086.0,68.05,5.0,1.99,0,0,1,0,1,16,1.238125,29.8804780876494
3600,Honda Amaze S i-Vtech,Mumbai,2017,32006,First,18.0,1198.0,86.7,5.0,4.25,0,0,1,0,1,7,2.5714285714285716,15.868120971740208
3601,Audi A6 2.7 TDI,Ahmedabad,2009,78000,First,12.4,2698.0,179.5,5.0,8.0,1,0,0,1,0,15,0.8266666666666667,38.825286212045796
